gender,SeniorCitizen,Partner,Dependents,tenure (months true),PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyContract,1yContract,2yContract,PaperlessBilling,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,MonthlyCharges,TotalCharges,Churn
0,0,1,1,34,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,78.95,2647.2,0
1,0,0,0,65,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,105.05,6744.25,0
0,1,1,0,50,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,101.9,5265.5,0
0,0,1,1,72,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,110.3,7966.9,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,115.6,8220.4,0
0,0,1,1,55,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.35,1153.25,0
1,0,1,1,56,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,68.75,3808,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.9,19.9,0
0,0,0,0,7,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,64.3,445.95,0
0,1,0,0,47,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,59.6,2754,0
0,0,1,1,31,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,98.05,3082.1,0
1,0,1,1,66,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,74.25,4859.25,0
1,0,0,0,32,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,109.55,3608,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,114.55,8306.05,0
0,0,0,0,50,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,69.5,3418.2,0
1,0,0,0,57,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,87.55,4884.85,0
1,0,0,0,7,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,78.55,522.95,0
1,0,1,0,46,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,55,2473.95,0
0,0,0,0,31,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,99.45,3109.9,0
0,0,1,1,68,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.4,1620.2,0
1,1,0,0,49,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,89.85,4287.2,0
0,0,1,0,45,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,78.8,3597.5,0
0,0,1,0,37,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.35,697.65,0
1,0,1,1,57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.5,1167.6,0
1,0,1,1,53,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.85,1039.45,0
1,0,0,0,48,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.55,1203.95,0
0,0,1,0,45,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,81.4,3775.85,0
1,0,1,1,61,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,73.8,4616.05,0
0,0,0,0,51,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,24.6,1266.4,0
0,0,0,0,51,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,83.4,4149.45,0
0,0,1,1,31,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,75.25,2344.5,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,85.15,6316.2,0
0,1,1,1,47,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,84.95,4018.05,0
0,0,1,1,66,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,63.3,4189.7,0
0,1,0,0,27,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,104.65,2964,0
0,0,0,0,32,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,85.65,2664.3,0
1,0,1,1,72,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,79.05,5730.7,0
1,0,1,0,27,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,90.15,2423.4,0
0,1,0,0,42,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,79.35,3344.1,0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,89.85,6697.35,0
0,1,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,114.95,8196.4,0
0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.7,1253.8,0
1,0,1,1,72,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,90.35,6563.4,0
1,0,1,1,72,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,66.85,4758.8,0
0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.4,275.7,0
0,0,1,1,72,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,55.3,3983.6,0
1,0,1,0,34,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,60.85,2003.6,0
0,0,0,0,72,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,69.65,4908.25,0
1,0,1,1,20,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25.55,507.4,0
1,0,1,1,72,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,76.8,5468.45,0
0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.05,94.15,0
1,0,1,1,55,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,103.7,5656.75,0
1,0,0,0,65,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,84.85,5459.2,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,115.8,8476.5,0
0,0,1,1,64,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,93.4,5822.3,0
1,0,1,0,72,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,98.2,7015.9,0
0,0,0,1,45,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,99.7,4634.35,0
0,0,0,0,33,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,54.65,1665.2,0
1,1,0,0,27,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,110.5,2857.6,0
0,0,1,0,71,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.1,8310.55,0
0,0,0,0,19,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,65.35,1231.85,0
0,0,1,1,72,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,106.1,7848.5,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25.2,1798.9,0
1,1,0,0,23,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,75.4,1643.55,0
0,0,1,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.15,1505.9,0
1,0,1,1,32,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,76.3,2404.15,0
1,0,0,0,16,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,75.1,1212.85,0
0,0,0,0,33,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,80.6,2651.1,0
1,0,0,1,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21.05,531.55,0
1,0,1,1,54,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,104.1,5645.8,0
0,0,1,1,35,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.5,759.35,0
1,0,1,1,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.45,1813.35,0
0,0,0,0,25,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,81.75,2028.8,0
0,1,1,0,8,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,60.9,551.95,0
1,1,0,0,56,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,73.25,4054.2,0
0,0,1,0,49,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,93.85,4733.1,0
0,0,0,0,58,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,70.1,4048.95,0
1,0,1,1,35,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,54.95,1916,0
1,0,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.5,413,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.75,1679.25,0
1,0,0,0,12,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43.8,540.95,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.75,19.75,0
1,0,1,0,56,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,80.3,4513.65,0
0,0,1,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.7,1492.1,0
0,0,0,0,9,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,95.9,827.45,0
1,0,0,0,64,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,24.4,1601.2,0
1,1,1,0,60,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,110,6668.35,0
1,0,1,1,50,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.75,3557.7,0
0,0,1,1,27,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,71.6,1957.1,0
1,0,1,0,62,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.65,1416.75,0
1,0,1,0,71,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,81.85,5924.4,0
0,0,1,1,68,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,114.7,7849.85,0
1,0,0,1,16,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.3,360.35,0
1,0,0,0,8,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,54.25,447.75,0
1,0,1,1,43,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,99.3,4209.95,0
0,0,1,1,26,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.05,505.9,0
1,0,1,0,34,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,50.2,1815.3,0
0,0,0,0,10,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,62.25,612.95,0
1,0,1,1,59,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,96.65,5580.8,0
0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.05,614.45,0
0,0,0,0,32,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,87.65,2766.4,0
1,0,0,0,51,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,107.45,5680.9,0
0,0,0,0,29,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,75.35,2243.9,0
0,0,1,1,41,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,68.5,2839.95,0
1,0,1,0,7,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,81.25,580.1,0
1,0,0,0,63,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,97.45,6253,0
1,0,1,0,69,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.25,1641.8,0
0,0,1,1,25,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,61.6,1611,0
0,0,0,0,12,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,49.05,593.05,0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,114.65,8333.95,0
0,0,1,1,11,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,65.15,723.35,0
1,0,1,0,32,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,75.5,2324.7,0
1,0,1,1,45,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.65,1138.8,0
1,0,0,0,67,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,72.35,4991.5,0
1,1,1,0,71,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,82.7,5831.2,0
0,0,0,0,39,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,49.8,1971.15,0
1,0,1,0,58,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,61.05,3478.75,0
1,1,0,0,71,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,104.05,7413.55,0
1,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.75,844.45,0
1,0,1,1,69,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.2,1412.65,0
0,0,0,0,17,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,65.75,1111.2,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.65,1830.05,0
0,0,0,0,30,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,90.4,2820.65,0
1,0,1,1,70,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.7,1685.9,0
1,0,1,1,24,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,83.15,2033.05,0
1,0,1,0,56,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,103.2,5744.35,0
0,0,1,0,64,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,76.1,4818.8,0
0,0,1,1,62,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,115.55,7159.05,0
1,0,1,1,62,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,101.15,6638.35,0
0,0,1,0,25,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.95,495.15,0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,114.85,8317.95,0
1,0,0,0,36,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.25,679.8,0
0,0,0,0,63,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,68.8,4111.35,0
1,0,0,0,62,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,84.5,5193.2,0
0,0,1,1,67,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,111.2,7530.8,0
1,0,1,1,70,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,80.6,5460.2,0
1,1,0,0,20,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,80.7,1614.2,0
1,0,1,1,69,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.7,1396.9,0
1,0,0,0,28,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,59.55,1646.45,0
0,0,0,0,48,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,70.95,3629.2,0
0,0,1,1,60,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,65.85,3928.3,0
1,0,1,0,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.95,187.75,0
1,0,1,0,71,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.65,1710.15,0
1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.4,1496.45,0
0,0,0,0,69,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.95,1713.1,0
1,0,1,0,15,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,75.35,1114.55,0
0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.4,609.1,0
0,0,1,0,48,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,111.45,5315.1,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,92,6474.4,0
1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.25,538.2,0
1,0,1,1,39,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.85,854.8,0
0,0,1,1,72,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,82.3,5815.15,0
1,0,1,1,58,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,66.8,3970.4,0
0,0,1,1,61,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,98.45,6145.2,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.3,1643.25,0
1,0,0,0,35,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.3,797.1,0
1,0,1,1,43,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,92.55,4039,0
0,1,0,0,29,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,101.45,2948.6,0
0,0,1,1,67,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,89.55,6373.1,0
1,0,1,0,43,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,64.85,2908.2,0
0,0,0,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.75,739.9,0
1,1,1,0,58,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,97.8,5458.8,0
1,1,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.5,106.8,0
0,0,0,0,62,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,92.3,5731.45,0
0,0,1,1,45,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,95.95,4456.65,0
1,1,1,0,66,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,70.85,4738.85,0
0,0,0,0,11,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,79.5,795.65,0
1,0,1,1,52,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,98.15,4993.4,0
1,0,1,1,51,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,79.15,4018.55,0
1,1,0,0,45,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,102.15,4735.35,0
1,1,1,1,23,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,88.45,2130.55,0
1,0,1,1,67,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.25,1372.9,0
0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,1493.75,0
1,0,1,0,59,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.4,1057.85,0
0,0,1,1,69,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,75.75,5388.15,0
0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.85,1434.1,0
0,0,0,0,63,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,104.75,6536.5,0
1,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.85,1128.1,0
1,0,1,1,31,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,80.55,2471.6,0
1,0,1,1,39,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,81.5,3107.3,0
0,0,1,1,72,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,75.4,5480.25,0
1,0,1,1,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.4,478.75,0
1,1,1,0,68,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,60.65,3975.9,0
1,1,1,0,21,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,71.7,1497.05,0
1,0,1,1,56,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,65.2,3512.15,0
1,0,1,1,68,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,109.05,7508.55,0
0,0,1,1,48,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26.3,1245.05,0
1,0,0,1,62,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26,1638.7,0
0,0,1,0,48,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,96.9,4473.45,0
0,0,1,0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.55,520.55,0
1,0,1,1,70,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,80.4,5717.85,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,90.95,6468.6,0
1,0,1,0,49,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.05,923.1,0
1,0,0,0,54,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,97.2,5129.45,0
0,0,0,0,20,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,59.2,1191.2,0
0,0,1,0,68,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,70.95,4741.45,0
1,0,0,0,48,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.35,1133.7,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,87.1,6230.1,0
1,1,1,0,65,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,108.8,7082.45,0
0,0,1,1,66,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,103.15,7031.3,0
0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.45,943,0
0,0,1,0,52,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,61.35,3169.55,0
1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.9,323.15,0
1,1,0,0,2,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,83.8,163.7,0
1,0,0,0,45,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,81.65,3618.7,0
0,0,1,0,64,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,89.45,5692.65,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,114.45,8100.55,0
1,0,1,0,66,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,90.55,6130.95,0
0,0,1,1,40,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.4,745.3,0
0,0,0,0,16,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,71.4,1212.1,0
1,0,1,0,41,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,104.45,4162.05,0
1,0,0,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.45,8013.55,0
1,0,0,0,50,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,89.7,4304.5,0
1,1,1,0,72,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,96.6,6827.5,0
1,1,0,0,44,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,74.85,3268.05,0
0,0,1,1,54,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,79.95,4362.05,0
1,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.05,1386.9,0
0,0,1,1,50,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,54.9,2614.1,0
0,0,1,1,35,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,89.65,3161.6,0
0,0,1,0,71,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,93.25,6669.45,0
1,0,1,1,68,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.35,1292.65,0
0,1,1,0,72,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25,1802.55,0
1,1,1,0,42,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,105.2,4599.15,0
1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.6,1134.25,0
0,0,1,1,42,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,69.4,3058.3,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.75,1769.6,0
0,0,0,0,35,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26.2,954.9,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,43.85,43.85,0
0,0,1,0,17,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,96.65,1588.25,0
0,1,1,0,72,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,98.35,6929.4,0
0,0,1,1,60,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,74.35,4453.3,0
0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.3,1401.15,0
1,0,1,1,64,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,104.4,6721.6,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.05,44.05,0
1,0,1,1,41,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.7,804.25,0
0,0,0,0,27,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,55.45,1477.65,0
0,0,1,1,67,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,60.4,3953.7,0
1,0,0,0,23,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,55.8,1327.85,0
0,0,0,1,68,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,86.5,5882.75,0
0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.5,865.05,0
0,0,1,0,22,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.45,471.55,0
0,0,1,1,37,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.8,726.1,0
1,1,1,1,22,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,85.35,1961.6,0
1,0,1,1,59,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,72.1,4194.85,0
1,0,1,0,53,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,111.8,5809.75,0
1,0,0,0,51,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.85,996.95,0
1,0,1,0,51,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,60.5,3145.15,0
1,0,1,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.5,1500.95,0
1,0,0,0,70,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,90.25,6385.95,0
0,0,1,1,67,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,104.6,6885.75,0
1,0,1,1,20,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,95.5,1916.2,0
1,0,1,1,49,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.4,4613.95,0
